timestamp,inter_arrival,hop_valid,seq_delta,channel_index,payload_length,packet_rate_2s,seq_baseline_count,label
2025-11-24 15:36:41,0.000000,0,0,39,13,900,0,1
2025-11-24 15:36:41,0.006498,1,1,37,13,898,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,899,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,900,0,1
2025-11-24 15:36:41,0.006230,1,1,37,13,898,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,899,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,900,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,902,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,903,0,1
2025-11-24 15:36:41,0.030200,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.002013,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.005879,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006719,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006595,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.001176,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.005087,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.006241,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.002009,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.005843,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.001405,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.005062,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006413,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000555,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.001010,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.005692,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.006661,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006521,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.002014,0,0,39,13,893,0,1
2025-11-24 15:36:41,0.006267,0,1,37,13,889,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,891,0,1
2025-11-24 15:36:41,0.006824,0,1,37,13,890,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,891,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,892,0,1
2025-11-24 15:36:41,0.006726,0,1,37,13,890,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,891,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,892,0,1
2025-11-24 15:36:41,0.006290,1,1,37,13,889,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,890,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,891,0,1
2025-11-24 15:36:41,0.006198,0,1,37,13,891,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,893,0,1
2025-11-24 15:36:41,0.006655,1,1,37,13,890,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,891,0,1
2025-11-24 15:36:41,0.006882,0,1,37,13,890,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,891,0,1
2025-11-24 15:36:41,0.001112,1,0,39,13,891,0,1
2025-11-24 15:36:41,0.005373,1,1,37,13,890,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,891,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,892,0,1
2025-11-24 15:36:41,0.006295,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006339,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.007222,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.006188,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006501,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006986,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.006439,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006486,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006374,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000995,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.005199,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.001024,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.005647,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.001080,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.005016,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006463,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006659,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.001051,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.005054,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.001384,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.005842,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.007074,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.001019,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.005772,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.001026,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.005247,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.001248,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.005370,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006470,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.006992,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.007061,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.007162,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.001123,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.005193,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006725,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.007111,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.007335,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.006298,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.001332,1,0,38,13,890,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,891,0,1
2025-11-24 15:36:41,0.005663,1,1,37,13,890,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,891,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,892,0,1
2025-11-24 15:36:41,0.006642,1,1,37,13,889,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,890,0,1
2025-11-24 15:36:41,0.001368,0,0,39,13,891,0,1
2025-11-24 15:36:41,0.005291,1,1,37,13,889,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,890,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,891,0,1
2025-11-24 15:36:41,0.006612,1,1,37,13,891,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,892,0,1
2025-11-24 15:36:41,0.001311,0,0,39,13,891,0,1
2025-11-24 15:36:41,0.005109,1,1,37,13,891,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,893,0,1
2025-11-24 15:36:41,0.007121,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.001318,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.005387,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.001298,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.005157,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006251,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.001487,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.005042,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.001015,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.005553,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006513,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006234,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.006422,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006238,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.001503,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.005059,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.001202,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.005584,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006602,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006067,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.006578,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.006967,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000600,0,0,39,13,892,0,1
2025-11-24 15:36:41,0.006034,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.001031,0,0,38,13,890,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,891,0,1
2025-11-24 15:36:41,0.005584,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.007012,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.006943,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006603,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.006911,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000494,1,0,38,13,890,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,891,0,1
2025-11-24 15:36:41,0.006297,1,1,37,13,890,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,891,0,1
2025-11-24 15:36:41,0.001290,0,0,39,13,891,0,1
2025-11-24 15:36:41,0.005102,0,1,37,13,889,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,890,0,1
2025-11-24 15:36:41,0.001060,0,0,39,13,891,0,1
2025-11-24 15:36:41,0.005589,1,1,37,13,890,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,891,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,892,0,1
2025-11-24 15:36:41,0.006668,1,1,37,13,889,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,890,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,891,0,1
2025-11-24 15:36:41,0.006884,0,1,37,13,889,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,890,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,891,0,1
2025-11-24 15:36:41,0.006992,0,1,37,13,889,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,890,0,1
2025-11-24 15:36:41,0.000825,1,0,39,13,891,0,1
2025-11-24 15:36:41,0.005490,0,1,37,13,889,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,890,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,891,0,1
2025-11-24 15:36:41,0.006004,1,1,37,13,889,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,890,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,891,0,1
2025-11-24 15:36:41,0.006335,1,1,37,13,890,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,891,0,1
2025-11-24 15:36:41,0.001012,0,0,39,13,892,0,1
2025-11-24 15:36:41,0.005439,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.006617,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.001012,0,0,39,13,892,0,1
2025-11-24 15:36:41,0.005207,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.006260,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006396,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.001158,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.005402,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.001010,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.001249,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.005425,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.006368,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.001097,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.005276,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.006520,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006233,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006250,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.001021,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.005027,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.006391,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006537,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.001013,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.005636,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006367,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.006093,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006463,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006448,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006352,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006086,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006228,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000512,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.005930,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006735,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006101,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000511,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.006381,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.001013,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.005725,1,1,37,13,892,0,1
2025-11-24 15:36:41,0.000696,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000448,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.005603,0,1,37,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,894,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,895,0,1
2025-11-24 15:36:41,0.006592,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006346,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000509,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:41,0.005941,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006296,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:41,0.006624,0,1,37,13,892,0,1
2025-11-24 15:36:41,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:41,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:42,0.006704,1,1,37,13,892,0,1
2025-11-24 15:36:42,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:42,0.001167,0,0,39,13,894,0,1
2025-11-24 15:36:42,0.005414,0,1,37,13,893,0,1
2025-11-24 15:36:42,0.000000,1,0,38,13,894,0,1
2025-11-24 15:36:42,0.001268,0,0,39,13,894,0,1
2025-11-24 15:36:42,0.005160,0,1,37,13,893,0,1
2025-11-24 15:36:42,0.000000,0,0,39,13,895,0,1
2025-11-24 15:36:42,0.000000,1,0,38,13,894,0,1
2025-11-24 15:36:42,0.006984,0,1,37,13,892,0,1
2025-11-24 15:36:42,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:42,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:42,0.005831,0,1,37,13,892,0,1
2025-11-24 15:36:42,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:42,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:42,0.006632,1,1,37,13,895,0,1
2025-11-24 15:36:42,0.000000,0,0,38,13,896,0,1
2025-11-24 15:36:42,0.001031,0,0,39,13,894,0,1
2025-11-24 15:36:42,0.005963,0,1,37,13,892,0,1
2025-11-24 15:36:42,0.001041,0,0,38,13,893,0,1
2025-11-24 15:36:42,0.000922,1,0,39,13,894,0,1
2025-11-24 15:36:42,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:42,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:42,0.007092,1,1,37,13,892,0,1
2025-11-24 15:36:42,0.001056,0,0,38,13,893,0,1
2025-11-24 15:36:42,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:42,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:42,0.000000,1,0,39,13,894,0,1
2025-11-24 15:36:42,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:42,0.007664,0,1,37,13,892,0,1
2025-11-24 15:36:42,0.001166,0,0,39,13,894,0,1
2025-11-24 15:36:42,0.000000,0,0,38,13,894,0,1
2025-11-24 15:36:42,0.006230,0,1,37,13,893,0,1
2025-11-24 15:36:42,0.000000,1,0,39,13,895,0,1
2025-11-24 15:36:42,0.000000,1,0,38,13,894,0,1
2025-11-24 15:36:42,0.006666,0,1,37,13,893,0,1
2025-11-24 15:36:42,0.000000,0,0,39,13,895,0,1
2025-11-24 15:36:42,0.006991,0,1,37,13,892,0,1
2025-11-24 15:36:42,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:42,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:42,0.006586,0,1,37,13,892,0,1
2025-11-24 15:36:42,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:42,0.001117,0,0,39,13,894,0,1
2025-11-24 15:36:42,0.005361,0,1,37,13,892,0,1
2025-11-24 15:36:42,0.000000,1,0,38,13,893,0,1
2025-11-24 15:36:42,0.000000,0,0,39,13,894,0,1
2025-11-24 15:36:42,0.006328,0,1,37,13,892,0,1
2025-11-24 15:36:42,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:42,0.001448,1,0,39,13,894,0,1
2025-11-24 15:36:42,0.005244,1,1,37,13,893,0,1
2025-11-24 15:36:42,0.000000,0,0,38,13,894,0,1
2025-11-24 15:36:42,0.000000,0,0,39,13,895,0,1
2025-11-24 15:36:42,0.006765,0,1,37,13,893,0,1
2025-11-24 15:36:42,0.000000,0,0,38,13,894,0,1
2025-11-24 15:36:42,0.000000,1,0,39,13,895,0,1
2025-11-24 15:36:42,0.006578,1,1,37,13,893,0,1
2025-11-24 15:36:42,0.000000,0,0,38,13,894,0,1
2025-11-24 15:36:42,0.000000,0,0,39,13,895,0,1
2025-11-24 15:36:42,0.006427,0,1,37,13,893,0,1
2025-11-24 15:36:42,0.000000,0,0,38,13,894,0,1
2025-11-24 15:36:42,0.000000,1,0,39,13,895,0,1
2025-11-24 15:36:42,0.006196,1,1,37,13,892,0,1
2025-11-24 15:36:42,0.000000,0,0,38,13,893,0,1
2025-11-24 15:36:42,0.001163,0,0,39,13,894,0,1
2025-11-24 15:36:42,0.005366,1,1,37,13,893,0,1
2025-11-24 15:36:42,0.000000,0,0,38,13,894,0,1
2025-11-24 15:36:42,0.000000,0,0,39,13,895,0,1
2025-11-24 15:36:42,0.006519,0,1,37,13,895,0,1
2025-11-24 15:36:42,0.000000,0,0,38,13,896,0,1
